x,y
0,201.18554771460765
1,115.33207677430295
2,42.03867046414097
3,34.6988961463891
4,53.76928478056097
5,34.83809942398251
6,27.689398966060242
7,29.15080217639686
8,19.87416801001426
9,13.09452095441307
10,22.763100957983102
11,25.700878722019
12,19.494789166042217
13,25.338239274810352
14,27.96977344488057
15,32.266263072197965
16,47.83095460075269
17,57.8711709841251
18,55.230420055780314
19,58.00424847877413
20,59.81217237783097
21,71.676147344188
22,84.62604252650043
23,84.95411065507076
24,86.30720894422024
25,96.19198372830621
26,103.52160347909442
27,109.80614889583457
28,109.5618013805439
29,110.969696247801
30,117.46560322742855
31,120.10540881118683
32,123.48501428258488
33,127.55642344836548
34,130.35188638580948
35,131.43651539053522
36,127.20789193738253
37,128.824460318037
38,129.82228616632688
39,133.7838943660428
40,134.20211927334222
41,136.66490160245036
42,138.77317495099294
43,139.7880492957695
44,141.31944466767035
45,143.87636411898052
46,145.04638778720872
47,146.80646610957402
48,149.97312446442146
49,153.1333582709974
50,149.37628274379847
51,152.58697320860801
52,156.7059099711426
53,159.22313633056908
54,160.16718262509164
55,162.67308605577279
56,163.1089023529072
57,166.6797593984261
58,169.4290070397276
59,170.04144022767596
60,174.7595460047262
61,178.6365573950003
62,179.80430640854365
63,184.39198551614
64,187.4876688166292
65,192.99278900131844
66,199.25133781430625
67,201.47608374836054
68,203.21916618631133
69,203.57183301782922
70,207.69762393305476
71,209.5323830177447
72,210.789196180005
73,209.30423611462516
74,214.65802249286284
75,218.06374574420965
76,220.63555764466324
77,224.47747642737093
78,225.83299239329892
79,227.4055412951162
80,229.9624258051752
81,234.24890644335179
82,236.90716438881103
83,240.32780271531743
84,242.84688892578552
85,242.462461389035
86,243.41622989763033
87,246.21982517525987
88,249.9268523364838
89,251.95201829936798
90,253.66471959350469
91,252.43203449435276
92,254.31892050743255
93,255.89357083354167
94,258.0546840753596
95,256.9231314158596
96,259.9705180939568
97,262.14733922501745
98,261.02239685806205
99,260.77413483328843
100,264.08206731621743
101,263.01316076606383
102,263.5321806284565
103,266.55462987793857
104,270.94633520614076
105,272.80452686838385
106,275.32666687700373
107,277.1235386339476
108,276.91119471108146
109,280.6038293190504
110,284.48015674437823
111,287.2138004941386
112,285.7440414934423
113,286.56641020901236
114,287.6898402486343
115,289.830984409049
116,290.59693089525416
117,291.0963588147178
118,293.6063957908331
119,295.737842713872
120,299.2256584890615
121,300.3678773008283
122,300.6004969081622
123,301.7841428585522
124,306.8835814875993
125,306.92729231355685
126,307.8251390026382
127,309.7768542023905
128,310.37633480123236
129,311.3980941928188
130,311.96415852951253
131,312.5835022013566
132,310.87852917784807
133,310.2970199715522
134,312.4544059034696
135,301.1956694810233
136,302.08907345808194
137,303.7062396920987
138,305.8290570097293
139,306.8571751196601
140,310.25874637544706
141,311.2560159974847
142,314.023874328227
143,317.04637018555104
144,316.3594157084694
145,317.04933443466666
146,317.6770772997315
